business_id,name,address,city,state,postal_code,latitude,longitude
81836,PLAZA GARIBALDY,428 11TH ST,San Francisco,CA,,,
81837,PEET'S COFFEE & TEA,3RD ST & TERRY A FRANCOIS BLVD,San Francisco,CA,94158,,
81839,VIETNAM HOUSE,642 EDDY ST,San Francisco,CA,94109,,
81845,HUMPHRY SLOCOMBE ICE CREAM,173 EDDY ST,San Francisco,CA,94102,,
81857,I-POT,1420 IRVING ST,San Francisco,CA,94122,,
81861,SUBWAY SANDWICHES #33847,795 A FOLSOM ST,San Francisco,CA,94107,,
81862,KUFU-YA JAPANESE RESTAURANT INC.,7001 GEARY BLVD,San Francisco,CA,94121,,
81866,WOORI FOOD MARKET,1528 FILLMORE ST,San Francisco,CA,94115,,
81882,LUNA ROSSA,2221 CLEMENT ST,San Francisco,CA,94121,,
81884,LITTLE SWEET,3836 GEARY BLVD,San Francisco,CA,94118,,
81886,CAFE BROADWAY,674 BROADWAY ST,San Francisco,CA,94133,,
81887,BASHFULL BULL TOO,3600 TARAVAL ST,San Francisco,CA,94116,,
81890,MISSION PIE,2901 MISSION ST,San Francisco,CA,94110,,
81894,TYCOON CAFE & RESTAURANT,620 O'FARRELL ST,San Francisco,CA,94109,,
81904,NTRI II LLC,2174 MARKET ST 1ST FLOOR,San Francisco,CA,94114,,
81906,NTRI II LLC,2174 MARKET ST BASEMENT,San Francisco,CA,94114,,
81919,SUSHIRRITO,388 MARKET ST #107,San Francisco,CA,94111,,
81925,HALAL CART LLC (#2),455 MARKET ST,San Francisco,CA,94105,,
81937,PAMPALASA,1261 FOLSOM ST,San Francisco,CA,94103,,
81938,BOBAPIOCA,708 KEARNY ST,San Francisco,CA,94108,,
81940,ROCKO'S ICE CREAM TACO,OFF THE GRID,San Francisco,CA,,,
81947,PLATE,3251 PIERCE ST,San Francisco,CA,94123,,
81956,SF NORIEGA NEW CENTURY SEAFOOD,2427 NORIEGA ST,San Francisco,CA,94122,,
81971,RESTAURANT EIJI,317 SANCHEZ ST,San Francisco,CA,94114,,
81974,SONS & DAUGHTERS,708 BUSH ST,San Francisco,CA,94108,,
81976,LITTLE BEIJING RESTAURANT,1316 NORIEGA ST,San Francisco,CA,94122,,
81978,RANGOON RUBY BURMESE CUISINE,1608 POLK ST,San Francisco,CA,94109,,
81987,CELTIC COFFEE COMPANY,142 MCALLISTER ST,San Francisco,CA,94102,,
81990,NOURISH CAFE,189 06TH AVE,San Francisco,CA,94118,,
81992,TWIRL AND DIP,415 DE HARO ST UNIT#105,San Francisco,CA,94107,,
81999,HONGRY KONG (#2),APPROVED PRIVATE LOCATIONS,San Francisco,CA,94103,,
82006,JICAMA LLC,1750 CESAR CHAVEZ ST SUITE E,San Francisco,CA,94124,,
82009,CHAI BAR BY DAVID RIO,1019 MARKET ST,San Francisco,CA,94103,,
82022,KUNG FOOD,1615 MCALLISTER ST,San Francisco,CA,94117,,
82029,CLEARLY KOMBUCHA,OFF THE GRID,San Francisco,CA,,,
82031,TOKIKO,OFF THE GRID,San Francisco,CA,,,
82033,PHILZ COFFEE,1258 MINNESOTA ST,San Francisco,CA,94107,,
82036,AT&T PARK - FOOD STAND,24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,
82037,TIFFANY'S CAFE,3801 03RD ST,San Francisco,CA,94124,,
82038,KAMA O DELI LLC,590 03RD ST,San Francisco,CA,94107,,
82041,HOTEL VITALE,8 MISSION ST,San Francisco,CA,94105,,
82042,TIAN SING CHINESE RESTAURANT,138 CYRIL MAGNIN ST,San Francisco,CA,94102,,
82048,PROPER FOOD,100 MONTGOMERY ST #116,San Francisco,CA,94104,,
82054,BUILT BY THE COUNTER,3251 20TH AVE #158,San Francisco,CA,94132,,
82058,HILLSIDE SUPPER CLUB,300 PRECITA AVE,San Francisco,CA,94110,,
82065,LOVE HEALTHY FOODS,3251 20TH AVE,San Francisco,CA,94124,,
82071,KAHNFECTIONS,1501 CORTLAND AVE,San Francisco,CA,94110,,
82074,MENSHO TOKYO,672 GEARY ST,San Francisco,CA,94102,,
82078,PARC 55 SAN FRANCISCO A HILTON HOTEL,55 CYRIL MAGNIN ST 2ND FLOOR,San Francisco,CA,94102,,
82083,"BISTRO CENTRAL PARC, INC",560 CENTRAL AVE,San Francisco,CA,94117,,
82089,CHOCOLATE CHAIR,1737 POST ST 383,San Francisco,CA,94115,,
82090,LORD STANLEY,2065 POLK ST,San Francisco,CA,94109,,
82094,TARGET STORE T-3201-STARBUCKS,225 BUSH ST #100,San Francisco,CA,94104,,
82095,SPLIT BREAD,560 MISSION ST STE.#150,San Francisco,CA,94105,,
82097,THE LUNCHPAD,581 HAYES ST,San Francisco,CA,94102,,
82100,NEW TARAVAL CAFE,1054 TARAVAL ST,San Francisco,CA,94116,,
82102,MOB DOG,720 MARKET ST,San Francisco,CA,94102,,
82105,FIVE SWEETS,1125 OCEAN AVE 102,San Francisco,CA,94112,,
82107,IZZY'S CHEESESTEAKS,428 11TH ST,San Francisco,CA,94103,,
82111,PHIL'Z COFFEE,1 FRONT ST ANNEX SUITE 100,San Francisco,CA,94111,,
82113,RELIVE SPA,3699 17TH ST,San Francisco,CA,94114,,
82114,TOFINO WINES,2696 GEARY BLVD,San Francisco,CA,94118,,
82123,CAFE NEW HONOLULU,888 STOCKTON ST,San Francisco,CA,94108,,
82134,HARBOR VILLA RESTAURANT,5238 DIAMOND HEIGHTS BLVD,San Francisco,CA,94131,,
82141,ASTER,1001 GUERRERO ST,San Francisco,CA,94110,,
82142,THE NOODLE HOUSE,1507 SLOAT BLVD,San Francisco,CA,94132,,
82143,RO CAFE,2739 GEARY BLVD,San Francisco,CA,94118,,
82144,CAFE TROYA FILLMORE,OFF THE GRID,San Francisco,CA,,,
82145,CALIFORNIA BAKERY,77 MCALLISTER ST,San Francisco,CA,94102,,
82146,SAMMY'S CAFE & MARKET,240 TAYLOR ST,San Francisco,CA,94102,,
82176,FORT MASON MARKET AND DELI,1701 GREENWICH ST,San Francisco,CA,94123,,
82196,TOAST EATERY,1748 CHURCH ST,San Francisco,CA,94131,,
82207,MATHILDE FRENCH BISTRO,315 05TH ST,San Francisco,CA,94107,,
82215,DUSTY BUNS,11 DIVISION ST,San Francisco,CA,94103,,
82217,GLEN PARK MARKET,2900 DIAMOND ST,San Francisco,CA,94131,,
82218,TACORGASMICO,2337 MARKET ST,San Francisco,CA,94114,,
82225,HARRY HARRINGTONS PUB,460 LARKIN ST,San Francisco,CA,94102,,
82228,"CAVA22, INC",3239 22ND ST,San Francisco,CA,94110,,
82231,RUSTY'S SOUTHERN LLC,750 ELLIS ST,San Francisco,CA,94109,,
82232,"24 HOUR FITNESS, #273",3951 ALEMANY BLVD,San Francisco,CA,94132,,
82250,"THISTLE MEATS, INC.",1 FERRY BUILDING  #50,San Francisco,CA,94111,,
82252,EL PIPILA,1028 MARKET ST,San Francisco,CA,94102,,
82253,BIONDA,2948 FOLSOM ST,San Francisco,CA,94110,,
82259,SENIORES PIZZA,559 DIVISADERO ST,San Francisco,CA,94117,,
82276,BLACK BARK,1325 FILLMORE ST,San Francisco,CA,94115,,
82278,BUZZWORKS,365 11TH ST,San Francisco,CA,94103,,
82290,PAPA MAK'S BURGERS,3755 NORIEGA ST,San Francisco,CA,94122,,
82291,CARAFE CAFE,1123 FOLSOM ST,San Francisco,CA,94103,,
82315,CAFE DE CASA,2701 LEAVENWORTH ST,San Francisco,CA,94133,,
82332,CRAFTSMAN AND WOLVES PACIFIC,1643 PACIFIC ST,San Francisco,CA,94109,,
82337,SAN FRANCISCO HOMETOWN CREAMERY,1290 9TH AVE,San Francisco,CA,94122,,
82339,NEW GYRO KING,25 GROVE ST,San Francisco,CA,94102,,
82340,COOKIE LOVE,1488 PINE ST,San Francisco,CA,94109,,
82345,BLAZE PIZZA FAST-FIRE'D,3251 20TH AVE #157,San Francisco,CA,94132,,
82351,SCOTCH BONNET JAMAICAN FOOD TRUCK,115 SANSOME,San Francisco,CA,,,
82354,I TEA S.F,2150 IRVING ST,San Francisco,CA,94122,,
82360,SQUARE MEALS,1207 DIVISADERO ST,San Francisco,CA,94115,,
82361,YANGTZE MARKET,2026 MISSION ST,San Francisco,CA,94110,,
82373,VEGANBURG,1466 HAIGHT ST,San Francisco,CA,94117,,
82376,NIEVES CINCO DE MAYO PRODUCE,3052 16TH ST,San Francisco,CA,94103,,
82388,JIN MI BBQ & TOFU,366 GOLDEN GATE AVE,San Francisco,CA,94102,,
82394,SENOR SISIG #4,OFF THE GRID,San Francisco,CA,,,
82395,ARTIS COFFEE,537 OCTAVIA ST,San Francisco,CA,94102,,
82407,WAY TO LIFE FOODS,1 UNITED NATIONS PLAZA,San Francisco,CA,94102,,
82410,CHEF GAO RESTAURANT INC,2666 OCEAN AVE,San Francisco,CA,94132,,
82413,FARMHOUSE KITCHEN THAI CUISINE,710 FLORIDA ST,San Francisco,CA,94110,,
82416,PUPUSERIA METAPAN,4769 MISSION ST,San Francisco,CA,94112,,
82429,BLUE BOTTLE COFFEE,1355 MARKET ST,San Francisco,CA,94103,,
82441,CRAZY GRINGO TACO WAGON SALSA,3251 20TH AVE,San Francisco,CA,,,
82452,KHAO SAN THAI FOOD,428 11TH ST,San Francisco,CA,94103,,
82453,GO JOJO'S MOJO,428 11TH ST,San Francisco,CA,94103,,
82466,TANUKI RESTAURANT,4419 CALIFORNIA ST,San Francisco,CA,94118,,
82469,SERPENTINE,2495 03RD ST,San Francisco,CA,94107,,
82472,GLAZE TERIYAKI,2095 CHESTNUT ST,San Francisco,CA,94123,,
82476,CHIM RESTAURANT,653 CLAY ST,San Francisco,CA,94111,,
82483,UNDERGROUND GRILL KINGS,2543 NORIEGA ST,San Francisco,CA,94122,,
82485,MONA LISA RESTAURANT,353 COLUMBUS AVE,San Francisco,CA,94133,,
82494,CALIFORNIA HOT PRESS INC,2966 MISSION ST,San Francisco,CA,94110,,
82538,MONTESACRO,510 STEVENSON ST,San Francisco,CA,,,
82544,FEEL GOOD BAKERY,270 NOE ST,San Francisco,CA,94114,,
82546,JING WU TANG INC.,110 HUNTERS POINT SHIPYARD,San Francisco,CA,94124,,
82557,COUNTRY GRILL (#2),APPROVED PRIVATE LOCATIONS,San Francisco,CA,,,
82560,CANDICAKE,2124 FOLSOM ST,San Francisco,CA,94110,,
82563,NORIEGA PRODUCE LLC,3821 NORIEGA ST,San Francisco,CA,94122,,
82571,ZZAN,643 POST ST,San Francisco,CA,94109,,
82578,TRESTLE,531 JACKSON ST,San Francisco,CA,94133,,
82601,ICHI KAKIYA,3369 MISSION ST,San Francisco,CA,94110,,
82602,TOKYO EXPRESS,160 SPEAR ST LOBBY ID,San Francisco,CA,94105,,
82607,J & Y CAFE INC.,2546 SAN BRUNO AVE,San Francisco,CA,94134,,
82610,PIVOT COFFEE,650 TOWNSEND ST,San Francisco,CA,94103,,
82627,MAYBECK'S,2400 LOMBARD ST,San Francisco,CA,94123,,
82635,EPICUREAN AT DOLBY,1275 MARKET ST,San Francisco,CA,94103,,
82636,MARCELLA'S LASAGNERIA E CUCINA,1099 TENNESSEE ST,San Francisco,CA,94107,,
82649,"TEAWAY, LLC",2250 IRVING ST,San Francisco,CA,94122,,
82653,STARBUCKS COFFEE,1 MARKET ST,San Francisco,CA,94105,,
82654,TAVARES INC.,300 DE HARO ST #338,San Francisco,CA,94103,,
82655,MIZUTANI SUSHI BAR,4406 CALIFORNIA ST,San Francisco,CA,94118,,
82656,THE PIN UP,772 FOLSOM ST,San Francisco,CA,94107,,
82664,PIZZA JOINT,3088 BALBOA ST,San Francisco,CA,94121,,
82670,LAZEEZ,3915 24TH ST,San Francisco,CA,94114,,
82677,FISH AND FARM,424 CLAY ST,San Francisco,CA,94111,,
82680,TAQUERIA MEXICO TIPICO,4581 MISSION ST,San Francisco,CA,94112,,
82687,THE HUMMUS GUY CORP.,244 CLEMENT ST,San Francisco,CA,94118,,
82690,HULA TRUCK,OFF THE GRID,San Francisco,CA,,,
82695,BON MARCHE BRASSERIE & BAR,1355 MARKET ST #120,San Francisco,CA,94103,,
82697,SABOR DE SAN MIGUEL,APPROVED PRIVATE LOCATIONS,San Francisco,CA,,,
82700,LARK,4068 18TH ST,San Francisco,CA,94114,,
82715,BON APPETIT @ TWITTER,875 STEVENSON ST 2ND FLOOR,San Francisco,CA,94103,,
82718,BON APPETIT @ TWITTER,875 STEVENSON ST 9TH FLOOR,San Francisco,CA,94103,,
82719,SUBWAY SANDWICHES,2675 GEARY BLVD E103,San Francisco,CA,94108,,
82721,BON APPETIT @ TWITTER,875 STEVENSON ST 10TH FLOOR,San Francisco,CA,94103,,
82733,ALOHA HAWAIIAN BARBECUE,4935 MISSION ST,San Francisco,CA,94112,,
82792,EUREST DINING SERVICES,651 BRANNAN ST,San Francisco,CA,94103,,
82793,SLICE HOUSE BY TONY GEMIGNANI,680 A 02ND ST,San Francisco,CA,94107,,
82802,EPICUREAN AT DOLBY,999 BRANNAN ST,San Francisco,CA,94103,,
82803,OLD BUS TAVERN,3193 MISSION ST,San Francisco,CA,94110,,
82806,GALLERY CAFE,1200 MASON ST,San Francisco,CA,94108,,
82807,THE BARREL ROOM,415 SANSOME ST,San Francisco,CA,94111,,
82812,CHRISTINE'S SAUSAGE,1 UNITED NATIONS PLAZA,San Francisco,CA,94102,,
82820,LUNCH ZENSE,110 HUNTERS POINT BLVD,San Francisco,CA,94124,,
82821,TACOS EL PAISANO #2,428 11TH ST,San Francisco,CA,94103,,
82823,TACOS EL OJO DE AGUA,551 03RD ST,San Francisco,CA,94107,,
82844,AT&T - FOOD CART,24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,
82845,AT&T PARK - WINE CART,24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,
82846,AT&T PARK - FOOD CART,24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,
82847,AT&T PARK - COORS LIGHT PLAZA,24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,
82850,AT&T PARK - BEER CART,24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,
82852,AT&T PARK - BEER CART P14,24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,
82853,AT&T PARK - FOOD CART P2,24 WILLIE MAYS PL,San Francisco,CA,,,
82854,AT&T PARK - BEER CART P15,24 WILLIE MAYS PL,San Francisco,CA,94107,,
82869,SZECHUAN TASTE RESTAURANT INC,917 TARAVAL ST,San Francisco,CA,94116,,
82873,ANNAKOOT #2,1 EMBARCADERO,San Francisco,CA,94111,,
82878,NO NO BURGER,428 11TH ST,San Francisco,CA,94103,,
82880,DON PABLO,OFF THE GRID,San Francisco,CA,,,
82883,3 BROTHERS KITCHEN,OFF THE GRID,San Francisco,CA,,,
82890,PARK CENTRAL HOTEL SF-BANQUET & CATERING,50 03RD ST,San Francisco,CA,94103,,
82891,PARK CENTRAL HOTEL SF-EMPLOYEE CAFETERIA,50 03RD ST,San Francisco,CA,94103,,
82892,ASHA TEA HOUSE,17 KEARNY ST,San Francisco,CA,94108,,
82895,PARK CENTRAL HOTEL SF-GARDE MANGER,50 03RD ST,San Francisco,CA,94103,,
82897,PARK CENTRAL HOTEL SF-MASO,50 03RD ST,San Francisco,CA,94103,,
82898,PARK CENTRAL HOTEL SF-3RD FLOOR PANTRY,50 03RD ST,San Francisco,CA,94103,,
82907,PRESSED,3 EMBARCADERO CENTER  SUITE 3210,San Francisco,CA,94111,,
82909,BELGA,2000 UNION ST,San Francisco,CA,94123,,
82911,SUPER DUPER,346 KEARNY ST,San Francisco,CA,94108,,
82921,"SPOONROCKET, INC.",173 EDDY ST,San Francisco,CA,94102,,
82926,HOPS & HOMINY,12 TILLMAN ST,San Francisco,CA,94108,,
82930,BLUE BOTTLE COFFEE,115 SANSOME ST,San Francisco,CA,94104,,
82932,THE STOREHOUSE,451 GALVEZ AVE,San Francisco,CA,94124,,
82933,SAN FRANCISCO GIANTS,24 WILLIE MAYS PLAZA,San Francisco,CA,94107,,
82934,"HALAL GREEN APPLE MARKET, INC.",1042 POLK ST,San Francisco,CA,94109,,
82944,CHEZ MAMAN,1401 18TH ST,San Francisco,CA,94107,,
82945,SMITTEN ICE CREAM,2404 CALIFORNIA ST,San Francisco,CA,94115,,
82950,ACQUOLINA,1600 STOCKTON ST,San Francisco,CA,94133,,
82955,PHILZ COFFEE,549 CASTRO ST,San Francisco,CA,94114,,
82963,ANZU TO YOU,428 11TH ST,San Francisco,CA,,,
82992,PHILZ COFFEE,1775 17TH ST,San Francisco,CA,94107,,
82994,SERENITY SPECIALTY FOODS,1310 09TH AVE,San Francisco,CA,94122,,
82996,LOEWS REGENCY SAN FRANCISCO (MAIN KITCHEN),222 SANSOME ST 2ND FLOOR,San Francisco,CA,94104,,
82998,LOEWS REGENCY SAN FRANCISCO (BAR PANTRY),222 SANSOME ST 1ST FLOOR,San Francisco,CA,94104,,
83000,LOEWS REGENCY SAN FRANCISCO (EMPLOYEE CAFETERIA),222 SANSOME ST BASEMENT,San Francisco,CA,94104,,
83005,LOEWS REGENCY SAN FRANCISCO (PANTRY),222 SANSOME ST 3RD FLOOR,San Francisco,CA,94104,,
83013,LOEWS REGENCY SAN FRANCISCO (PASTRY KITCHEN),222 SANSOME ST 37TH FLOOR,San Francisco,CA,94104,,
83030,SERENITY SPECIALTY FOODS,505 GENE FRIEND WAY,San Francisco,CA,94158,,
83035,GOOD FOODS CATERING,HUNTERS POINT SHIPYARD,San Francisco,CA,94124,,
83040,HINATA SUSHI,810 VAN NESS AVE,San Francisco,CA,94109,,
83041,HAYABUSA,431 2ND ST,San Francisco,CA,94107,,
83043,LYCHEE CAFE NO.2,2333 IRVING ST,San Francisco,CA,94122,,
83046,PROJECT JUICE,364 HAYES ST,San Francisco,CA,94102,,
83048,ALICE CHINESE BISTRO,420 JUDAH ST,San Francisco,CA,94122,,
83062,KE'S SEAFOOD BBQ,1358 9TH AVE,San Francisco,CA,94122,,
83072,SAM WO RESTAURANT & BAKERY,713 CLAY ST,San Francisco,CA,94108,,
83073,THE RICHFIELD,195 05TH AVE,San Francisco,CA,94118,,
83079,PING'S RAW FOODS,3861 24TH ST,San Francisco,CA,94114,,
83087,LOVE HEALTHY FOODS,244 CLEMENT ST,San Francisco,CA,94118,,
83097,CHAIYA THAI RESTAURANT,272 CLAREMONT BLVD,San Francisco,CA,94127,,
83098,MELLOW'S CAFE,1400 TARAVAL ST,San Francisco,CA,94116,,
83125,GCAFE,44 TEHAMA ST,San Francisco,CA,94105,,
83134,TAQUERIA GIRASOL INC,1650 HOLLOWAY AVE,San Francisco,CA,94132,,
83135,SQWERS RESTAURANT,3015 GEARY BLVD,San Francisco,CA,94118,,
83142,LUNA EXPRESS,350 02ND ST,San Francisco,CA,94107,,
83148,MY TOFU HOUSE,4627 GEARY BLVD,San Francisco,CA,94118,,
83168,KING FOOT SUBS,258 DIVISADERO ST,San Francisco,CA,94117,,
83196,TJ CUPS INC,2437 NORIEGA ST,San Francisco,CA,94122,,
83305,EL RINCON YUCATECO,491 O'FARRELL ST,San Francisco,CA,94102,,
83316,JW&L MARKET,1401 STOCKTON ST,San Francisco,CA,94133,,
83321,LITTLE KITCHEN,2401 POLK ST,San Francisco,CA,94109,,
83325,FIVE STAR TRUFFLES,4251 A 18TH ST,San Francisco,CA,94114,,
83327,CORNER BAKERY CAFE #1584,665 MARKET ST,San Francisco,CA,94105,,
83336,NOMBE CATERING & EVENTS,173 EDDY ST,San Francisco,CA,94102,,
83340,HOUSE RULES,2227 POLK ST,San Francisco,CA,94109,,
83351,CITY SUPER,1108 STOCKTON ST,San Francisco,CA,94133,,
83352,EDIBLE ARRANGEMENTS,515 BAY ST,San Francisco,CA,94133,,
83360,LITTLE SKILLET,330 RITCH ST,San Francisco,CA,94107,,
83362,LOCAL BREWING CO LLC,69 BLUXOME ST,San Francisco,CA,94107,,
83365,CHIPOTLE MEXICAN GRILL,2675 GEARY BLVD,San Francisco,CA,94118,,
83369,RUBIN'S MARKET,2997 FOLSOM ST,San Francisco,CA,94110,,
83371,LEFT COAST CATERING,1400 YOSEMITE AVE,San Francisco,CA,94124,,
83389,PROVENDER,1415 18TH ST,San Francisco,CA,94107,,
83390,BICYCLE BANH MI LLC,425 BARNEVELD AVE,San Francisco,CA,94124,,
83394,GOLDEN GATE UNIVERSITY BOOKSTORE,536 MISSION ST,San Francisco,CA,94105,,
83399,BEL SF,3215 MISSION ST,San Francisco,CA,94110,,
83403,LY'S VIETNAMESE CUISINE,1779 LOMBARD ST,San Francisco,CA,94123,,
83406,SALUD COCKTAILS & CO LLC,508 04TH ST,San Francisco,CA,94107,,
83409,COURTYARD SAN FRANCISCO UNION SQUARE,761 POST ST,San Francisco,CA,94109,,
83415,LA CAPRA COFFEE,360 03RD ST SUITE 101,San Francisco,CA,94107,,
83418,HUMPHRY SLOCOMBE ICE CREAM,OFF THE GRID,San Francisco,CA,,,
83423,CARBON GRILL,852 CLEMENT ST,San Francisco,CA,94118,,
83424,BUND SHANGHAI RESTAURANT,640 JACKSON ST,San Francisco,CA,94133,,
83429,SAN FRANCISCO MARRIOTT UNION SQUARE - EMPLOYEE,480 SUTTER ST SERVICE LEVEL,San Francisco,CA,94108,,
83436,SAN FRANCISCO MARRIOTT UNION SQUARE - MAIN KITCHEN,480 SUTTER ST 1ST FLOOR,San Francisco,CA,94108,,
83439,SF MARRIOTT UNION SQUARE (BANQUET KITCHEN),480 SUTTER ST MEZZANINE,San Francisco,CA,94108,,
83449,LOU'S CAFE,100 PINE ST 102,San Francisco,CA,94111,,
83459,CHUMP CHAI,687 MCALLISTER ST,San Francisco,CA,94102,,
83472,THE SPICE JAR,2500 BRYANT ST,San Francisco,CA,94110,,
83475,FINE AND RARE,555 GOLDEN GATE AVE,San Francisco,CA,94102,,
83476,KIO RAMEN,3528 BALBOA ST,San Francisco,CA,94121,,
83480,NEST 1,1975 BRYANT ST,San Francisco,CA,94110,,
83481,NEST 2,1975 BRYANT ST,San Francisco,CA,94110,,
83497,PETIT CRENN,609 HAYES ST,San Francisco,CA,94102,,
83504,VOLARE PIZZA AND RESTAURANT,456 HAIGHT ST,San Francisco,CA,94117,,
83515,HORSEFEATHER,528 DIVISADERO ST,San Francisco,CA,94117,,
83520,THE PLANT CAFE ORGANIC,2335 03RD ST,San Francisco,CA,94107,,
83521,BAIA PASTA,1 FERRY BUILDING  #50,San Francisco,CA,94111,,
83522,THE STOREHOUSE,451 GALVEZ AVE,San Francisco,CA,94124,,
83524,THE SOAPBOX CAFE,1800 HYDE ST,San Francisco,CA,94109,,
83538,HAPPY DONUTS,299 ELLIS ST,San Francisco,CA,94102,,
83553,B ON THE GO LLC,2794 CALIFORNIA ST,San Francisco,CA,94115,,
83565,SWEET JOANNA'S CAFE,101 HOWARD ST,San Francisco,CA,94105,,
83566,ELIXIRIA,77 BEALE ST,San Francisco,CA,94105,,
83567,"WILLIAMS-SONOMA, INC.",151 UNION ST,San Francisco,CA,94111,,
83568,SCOTLAND YARD,3232 SCOTT ST,San Francisco,CA,94123,,
83570,FUJI RESTAURANT,301 WEST PORTAL AVE,San Francisco,CA,94127,,
83571,MOONCHEF LLC,945 SACRAMENTO ST,San Francisco,CA,94108,,
83572,CATHAY EXPRESS RESTAURANT,720 14TH ST,San Francisco,CA,94114,,
83575,THE ITALIAN HOMEMADE COMPANY,1919 UNION ST,San Francisco,CA,94123,,
83579,ROYAL GROUND COFFEE,2216 POLK ST,San Francisco,CA,94109,,
83587,ORSON'S BELLY,1737 BALBOA ST,San Francisco,CA,94121,,
83588,BEI FANG STYLE,2218 IRVING ST,San Francisco,CA,94122,,
83589,CITY PIZZA AND BURGER INC.,464 BROADWAY ST,San Francisco,CA,94133,,
83596,WHITECHAPEL,600 POLK ST,San Francisco,CA,94102,,
83602,GEORGE AND LENNIE,277 GOLDEN GATE AVE #114,San Francisco,CA,94102,,
83603,DRAGON PAPA,752 GRANT AVE,San Francisco,CA,94108,,
83605,GOLDEN STATE MARKET,4448 MISSION ST,San Francisco,CA,94112,,
83610,NUCHA,270 NOE ST,San Francisco,CA,94114,,
83612,LOBSTER ME,845 MARKET ST FE15,San Francisco,CA,94103,,
83616,BUZZ EXPRESS,380 BUSH ST #1,San Francisco,CA,94104,,
83626,HAPPY FISH,2142 IRVING ST,San Francisco,CA,94122,,
83627,JT MARKET,401 A JUDAH ST,San Francisco,CA,94122,,
83633,AS QUOTED,3613 SACRAMENTO ST,San Francisco,CA,94118,,
83636,SAM'S CHOWDER MOBILE #4,OFF THE GRID,San Francisco,CA,,,
83640,LELAND MARKET,65 LELAND AVE,San Francisco,CA,94134,,
83642,PAOJAO DUMPLING & NOODLES,380 BUSH ST #6,San Francisco,CA,94104,,
83643,BURMA LOVE,211 VALENCIA ST,San Francisco,CA,94103,,
83644,A DESI CAFE,1501 NORIEGA ST,San Francisco,CA,94112,,
83647,KOBANI MEDITERANEAN GRILL,3242 SCOTT ST,San Francisco,CA,94123,,
83648,7 ELEVEN STORE #2366-39475B,3400 MISSION,San Francisco,CA,94110,,
83655,BELLISSIMO PIZZA,920 SUTTER ST,San Francisco,CA,94109,,
83685,THE CODMOTHER,496 BEACH ST,San Francisco,CA,94133,,
83687,AMITIS CAFE,800 MASONIC AVE,San Francisco,CA,94117,,
83688,SAN DONG BEST INC,3741 GEARY BLVD,San Francisco,CA,94118,,
83696,THE SPOT LOUNGE,2325 TARAVAL ST,San Francisco,CA,94116,,
83704,Z011 COFFEE TRADERS,1035 FILLMORE ST #3,San Francisco,CA,94115,,
83706,THE CHENNAI CLUB,428 11TH ST,San Francisco,CA,94103,,
83708,OH LA LA CAKE CREATIONS,579 COLUMBUS AVE,San Francisco,CA,94133,,
83709,I.C.U. MARKET & DELI INC.,514 MINNA ST,San Francisco,CA,94103,,
83711,PHIL'Z COFFEE,5 EMBARCADERO CENTER,San Francisco,CA,94111,,
83727,THE MOONSHOT,2120 GREENWICH ST,San Francisco,CA,94123,,
83744,LA FROMAGERIE,101 MONTGOMERY ST,San Francisco,CA,94101,,
83746,THE LORD GEORGE,555 02ND ST,San Francisco,CA,94107,,
83755,HEYDAY,555 MISSION ST,San Francisco,CA,94105,,
83759,EATSA,121 SPEAR ST B08,San Francisco,CA,94105,,
83769,IT'S ALL GRAVY,428 11TH ST,San Francisco,CA,94103,,
83773,BAR NUA,561 COLUMBUS AVE,San Francisco,CA,94133,,
83778,FIRST CRUSH RESTAURANT BAR AND LOUNGE,101 CYRIL MAGNIN ST,San Francisco,CA,94102,,
83779,CAN THO COFFEE SHOP,411 ELLIS ST,San Francisco,CA,94102,,
83780,LAWTON TRADING POST,3645 LAWTON ST,San Francisco,CA,94122,,
83796,ZHU FAMILY,1016 BRYANT ST,San Francisco,CA,94103,,
83799,LUNG FUNG BAKERY,1823 CLEMENT ST,San Francisco,CA,94121,,
83800,EL AMIGO BAR,3355 MISSION ST,San Francisco,CA,94110,,
83802,THE BARBARY COAST,478 GREEN ST,San Francisco,CA,94133,,
83804,WISE SONS DELICATESSEN,1520 FILLMORE ST,San Francisco,CA,94115,,
83805,PRIMA CAFE,215 FREMONT ST SUITE 5B,San Francisco,CA,94105,,
83808,2227 IRVING SEAFOOD MARKET INC,2227 IRVING ST,San Francisco,CA,94122,,
83811,LAKSHMI LASSI,244 CLEMENT ST,San Francisco,CA,94118,,
83821,THE HALL,MARKET ST,San Francisco,CA,94102,,
83822,PESCATORE,2455 MASON ST,San Francisco,CA,94133,,
83823,NEIGHBORS CORNER,499 DOUGLASS ST,San Francisco,CA,94114,,
83824,EARTHBAR,301 PINE ST,San Francisco,CA,94104,,
83827,MAHALO !,1376 09TH AVE,San Francisco,CA,94122,,
83834,SILK ROAD,3251 20TH AVE  6525,San Francisco,CA,94132,,
